"ip552.com Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)",1902,43,44,"null"
"ip2313.net Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; .NET CLR 1.1.4322)",1801,3,600,"null"
"ip1216.com Mozilla/4.0 (compatible; MSIE 5.0; Windows NT 4.0)",1835,2,917,"null"
"ip576.unr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322; .NET CLR 2.0.50727)",1845,30,61,"null"
"ip1082.unr Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051107 Firefox/1.5",1808,8,226,"null"
"ip1741.com Googlebot/2.1 (+http://www.google.com/bot.html)",12012,12,1275,"null"
"ip2329.net Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; Maxthon; .NET CLR 1.1.4322; .NET CLR 2.0.50727)",1801,6,300,"null"
"ip1944.com Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)",1801,2,900,"null"
"ip1163.net Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; .NET CLR 1.1.4322)",1811,14,129,"null"
"ip423.unr Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.7.12) Gecko/20050915 Firefox/1.0.7",1801,15,120,"null"
"ip329.au Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.7.12) Gecko/20050915 Firefox/1.0.7",7209,18,890,"null"
"ip135.uk Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)",1838,25,73,"null"
"ip65.uk Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)",1824,9,202,"null"
"ip2242.net Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)",1800,3,600,"null"
"ip2244.net Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; InfoPath.1)",1977,21,94,"null"
"ip1649.unr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)",1800,5,360,"null"
"ip2385.pt Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.0.3705)",1801,14,128,"null"
"ip1736.com Googlebot/2.1 (+http://www.google.com/bot.html)",11646,11,1238,"null"
"ip129.EDU Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)",1801,14,128,"null"
"ip1527.unr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)",1813,8,226,"null"
"ip2207.net Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)",1804,26,69,"null"
"ip1874.com Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)",3600,2,1800,"null"
"ip2434.de Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; iRider 2.21.1108)",1805,58,31,"null"
"ip435.mil Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322; InfoPath.1)",3233,16,202,"null"
"ip469.edu Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; FunWebProducts; .NET CLR 1.1.4322)",1800,14,128,"null"
"ip109.CA Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; TencentTraveler ; .NET CLR 1.1.4322; InfoPath.1)",1801,14,128,"null"
"ip677.ca Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.7.12) Gecko/20050915 Firefox/1.0.7",1804,9,200,"null"
"ip446.unr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; TARGET HQ; .NET CLR 1.0.3705; .NET CLR 1.1.4322)",1819,13,139,"null"
"ip313.unr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; .NET CLR 1.0.3705)",1930,24,80,"null"
"ip461.edu Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; en) Opera 8.50",1855,7,265,"null"
"ip2444.hu Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; .NET CLR 1.1.4322)",1802,10,180,"null"
"ip348.pl Mozilla/5.0 (Windows; U; Windows NT 5.1; pl-PL; rv:1.7.12) Gecko/20050919 Firefox/1.0.7",1801,3,600,"null"
"ip2119.net Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/312.5.1 (KHTML, like Gecko) Safari/312.3.1",1944,19,102,"null"
"ip1213.unr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; .NET CLR 1.1.4322)",4669,104,47,"null"
"ip1633.com Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)",2060,80,25,"null"
"ip2260.net Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; Q312461; SV1)",1802,14,128,"null"
"ip2168.net Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.7.8) Gecko/20050511 Firefox/1.0.4",1888,28,67,"null"
"ip986.unr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; (R1 1.3); .NET CLR 1.1.4322)",1801,26,69,"null"
"ip1685.net Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.7.8) Gecko/20050511 Firefox/1.0.4",1802,9,200,"null"
"ip2193.ca NutchCVS/0.7.1 (Nutch; http://lucene.apache.org/nutch/bot.html; nutch-agent@lucene.apache.org)",1805,3,601,"null"
"ip2137.com Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; MSN 9.0;MSN 9.1; MSNbMSNI; MSNmen-us; MSNcIA; MPLUS)",3670,5,1133,"null"
"ip1755.com Googlebot/2.1 (+http://www.google.com/bot.html)",11432,9,1393,"null"
"ip1731.com Googlebot/2.1 (+http://www.google.com/bot.html)",14603,11,1418,"null"
"ip680.unr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; .NET CLR 1.0.3705; .NET CLR 1.1.4322)",1803,14,128,"null"
"ip1235.net Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)",2028,78,26,"null"
"ip1753.com Googlebot/2.1 (+http://www.google.com/bot.html)",6788,5,1431,"null"
"ip354.net Mozilla/4.0 (compatible;)",3600,2,1800,"null"
"ip346.unr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; .NET CLR 1.0.3705)",1814,25,72,"null"
"ip1394.net Avant Browser (http://www.avantbrowser.com)",2185,2,1092,"null"
"ip1394.net Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)",2186,20,109,"null"
"ip2257.unr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; (R1 1.5))",1836,36,51,"null"
"ip687.com Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; .NET CLR 1.1.4322)",1837,27,68,"null"
"ip694.unr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)",1830,31,59,"null"
"ip2184.net Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)",1801,6,300,"null"
"ip2415.com Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.2; FunWebProducts; FunWebProducts-MyWay; SV1; .NET CLR 1.1.4322)",1980,21,94,"null"
"ip646.hu KummHttp/1.1 (compatible; KummClient; Linux rulez)",3622,4,905,"null"
"ip933.net Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)",1815,2,907,"null"
"ip328.unr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)",1939,9,215,"null"
"ip2457.unr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)",1845,13,141,"null"
"ip2077.com Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)",3600,2,1800,"null"
"ip753.unr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)",1802,16,112,"null"
"ip1791.net Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; Alexa Toolbar)",1837,29,63,"null"
"ip1194.pt Mozilla/5.0 (Windows; U; Windows NT 5.1; pt-PT; rv:1.7.12) Gecko/20050919 Firefox/1.0.7",2697,20,134,"null"
"ip2069.com Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)",3601,4,1200,"null"
"ip1067.unr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322; InfoPath.1)",1801,9,200,"null"
"ip46.EDU Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322; InfoPath.1)",1801,8,225,"null"
"ip2315.de Mozilla/5.0 (X11; Linux i686; U; en) Opera 9.00",2187,12,182,"null"
"ip2122.net Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)",1801,7,257,"null"
"ip345.edu Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; .NET CLR 1.1.4322)",1858,8,232,"null"
"ip345.edu Mozilla/3.01 (compatible;)",1800,4,450,"null"
"ip58.edu Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; .NET CLR 1.1.4322)",1801,7,257,"null"
"ip2412.unr Mozilla/5.0 (Windows; U; Windows NT 5.1; en-GB; rv:1.7.12) Gecko/20050919 Firefox/1.0.7",1802,8,225,"null"
"ip761.mx Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)",1803,14,128,"null"
"ip2281.net Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)",1802,11,163,"null"
"ip1045.com Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.7.12) Gecko/20050915 Firefox/1.0.7",1802,15,120,"null"
"ip2286.net Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)",1895,36,52,"null"
"ip16.net Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.0.3705; .NET CLR 1.1.4322; MSN 9.0;MSN 9.1; MSNbMSNI; MSNmen-us; MSNcOTH; MPLUS)",8205,9,930,"null"
"ip374.edu Opera/8.5 (X11; Linux i686; U; en)",1814,20,90,"null"
"ip2141.com Mozilla/4.0 (compatible; MSIE 5.01; Windows NT)",1806,2,903,"null"
"ip1728.com Googlebot/2.1 (+http://www.google.com/bot.html)",3600,2,1800,"null"
"ip1766.com Googlebot/2.1 (+http://www.google.com/bot.html)",10270,8,1507,"null"
"ip1027.unr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)",2280,71,32,"null"
"ip766.net Mozilla/5.0 (Windows; U; Windows NT 5.1; es-AR; rv:1.7.12) Gecko/20050919 Firefox/1.0.7",1803,12,150,"null"
"ip1528.Ru Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)",1802,17,106,"null"
"ip270.net Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/416.11 (KHTML, like Gecko) Safari/416.12",1801,10,180,"null"
"ip1032.unr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)",2211,37,59,"null"
"ip509.com Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; .NET CLR 1.1.4322)",1823,19,95,"null"
"ip1215.ca Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)",1802,14,128,"null"
"ip549.com Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)",1801,5,360,"null"
"ip419.org Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)",1800,7,257,"null"
"ip2234.net Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.7.12) Gecko/20050915 Firefox/1.0.7",1819,30,60,"null"
"ip140.com Mozilla/4.0 (compatible; MSIE 7.0b; Windows NT 5.1; InfoPath.1; .NET CLR 2.0.50727)",1801,15,120,"null"
"ip249.unr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)",1805,14,128,"null"
"ip35.unr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; FunWebProducts; SV1)",1801,10,180,"null"
"ip1159.pl Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)",1927,16,120,"null"
"ip2208.net Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; FunWebProducts; .NET CLR 1.1.4322)",1809,3,603,"null"
"ip762.mx Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322; .NET CLR 2.0.50727)",2043,22,92,"null"
"ip2446.unr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; FunWebProducts; .NET CLR 1.1.4322; .NET CLR 1.0.3705)",1854,25,74,"null"
"ip641.fr Mozilla/5.0 (Windows; U; Windows NT 5.1; fr-FR; rv:1.7.8) Gecko/20050511 Firefox/1.0.4",1802,8,225,"null"
"ip1103.nz Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.7.12) Gecko/20050915 Firefox/1.0.7",1830,7,261,"null"
"ip768.cl Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)",1805,14,128,"null"
"ip2095.com Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)",1803,2,901,"null"
"ip2324.ch Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; .NET CLR 1.0.3705; .NET CLR 2.0.40607; .NET CLR 1.1.4322)",1926,10,192,"null"
"ip216.edu Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)",1849,8,231,"null"
"ip2403.uk Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; MSN 6.1; MSNbMSFT; MSNmen-gb; MSNc00; v5m)",1801,10,180,"null"
"ip1487.unr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; .NET CLR 1.1.4322)",1810,23,78,"null"
"ip1824.net Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)",1801,9,200,"null"
"ip303.unr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)",1958,2,979,"null"
"ip934.edu Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322; InfoPath.1)",1806,10,180,"null"
"ip1955.com Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)",1800,2,900,"null"
"ip739.gt Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)",1921,15,128,"null"
"ip1527.unr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)",2261,42,53,"null"
"ip1627.com Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)",1849,10,184,"null"
"ip2154.net Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)",1801,7,257,"null"
"ip711.us Mozilla/5.0 (Windows; U; Windows NT 5.2; en-US; rv:1.7) Gecko/20040803 Firefox/0.9.3",3332,3,1110,"null"
"ip1671.net Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; .NET CLR 1.1.4322)",1800,9,200,"null"
"ip1246.net Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)",1822,14,130,"null"
"ip2289.net Mozilla/5.0 (Windows; U; Windows NT 5.0; en-US; rv:1.7.8) Gecko/20050511 Firefox/1.0.4",2000,15,133,"null"
"ip156.unr Mozilla/5.0 (Windows; U; Windows NT 5.1; fr-FR; rv:1.7.12) Gecko/20050919 Firefox/1.0.7",3251,14,232,"null"
"ip1594.ca Opera/8.50 (Windows NT 5.1; U; en)",1801,14,128,"null"
"ip1888.com Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)",3570,2,1785,"null"
"ip2170.net Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)",1810,12,150,"null"
"ip1058.net Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)",3765,10,576,"null"
"ip523.EDU Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/312.5.1 (KHTML, like Gecko) Safari/312.3.1",1801,8,225,"null"
"ip66.edu Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.7.8) Gecko/20050511 Firefox/1.0.4",1966,14,140,"null"
"ip1833.net Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)",1800,3,600,"null"
"ip1108.unr Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.7.5) Gecko/20041107 Firefox/1.0",1803,8,225,"null"
"ip546.com Mozilla/4.0 (compatible;)",3006,2,1503,"null"
"ip1998.com Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)",3600,2,1800,"null"
"ip82.Ca Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.7.12) Gecko/20050915 Firefox/1.0.7",1804,21,85,"null"
"ip1179.unr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)",6008,154,75,"null"
"ip221.com Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; NKCSD)",1848,20,92,"null"
"ip850.unr Mozilla/4.0 (compatible; MSIE 6.0; AOL 7.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)",1802,2,901,"null"
"ip1607.org Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)",1801,7,257,"null"
"ip462.edu Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; en) Opera 8.50",1821,10,182,"null"
"ip102.au Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.7.12) Gecko/20050922 Firefox/1.0.7 (Debian package 1.0.7-1)",1838,11,167,"null"
"ip41.EDU Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; NYU-2003; SV1)",3902,16,337,"null"
"ip2467.com Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)",1899,18,105,"null"
"ip1631.net Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)",1819,19,95,"null"
"ip1581.com Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; Maxthon; .NET CLR 1.1.4322)",1802,8,225,"null"
"ip1376.ca Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)",1801,7,257,"null"
"ip396.net Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)",1800,2,900,"null"
"ip1742.com Googlebot/2.1 (+http://www.google.com/bot.html)",8546,5,1749,"null"
"ip1129.net Mozilla/5.0 (Windows; U; Windows NT 5.1; pt-BR; rv:1.7.8) Gecko/20050511 Firefox/1.0.4",3800,58,92,"null"
"ip2337.com Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)",1802,12,150,"null"
"ip1517.unr NaverBot-1.0 (NHN Corp. / +82-2-3011-1989 / nhnbot@naver.com)",1934,11,175,"null"
"ip2270.net Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)",1904,29,65,"null"
"ip859.au Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)",1802,3,600,"null"
"ip860.unr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)",1803,9,200,"null"
"ip1526.unr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)",2139,26,82,"null"
"ip2203.net Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; .NET CLR 1.1.4322)",1801,12,150,"null"
"ip1712.org Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; .NET CLR 1.0.3705; .NET CLR 1.1.4322)",1802,8,225,"null"
"ip140.com Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.0.3705; .NET CLR 1.1.4322; InfoPath.1)",1801,5,360,"null"
"ip1570.unr Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.7.12) Gecko/20050915 Firefox/1.0.7",1800,2,900,"null"
"ip2147.net Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.7.12) Gecko/20050915 Firefox/1.0.7",1852,35,52,"null"
"ip999.unr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; .NET CLR 1.1.4322)",1801,9,200,"null"
"ip136.uk Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)",1893,16,118,"null"
"ip320.net Mozilla/5.0 (Windows; U; Windows NT 5.1; de-DE; rv:1.7.10) Gecko/20050717 Firefox/1.0.6",1954,37,52,"null"
"ip2454.uk Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051107 Firefox/1.5",1803,15,120,"null"
"ip1653.unr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; .NET CLR 1.1.4322)",1845,15,123,"null"
"ip1060.unr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.2; .NET CLR 1.1.4322)",1801,7,257,"null"
"ip1397.net Mozilla/5.0 (Windows; U; Windows NT 5.0; en-US; rv:1.7.10) Gecko/20050716 Firefox/1.0.6",1803,8,225,"null"
"ip2129.net Mozilla/5.0 (Macintosh; U; PPC Mac OS X Mach-O; en-US; rv:1.7.10) Gecko/20050716 Firefox/1.0.6",1800,2,900,"null"
"ip1776.net Mozilla/5.0 (Windows; U; Win 9x 4.90; en-US; rv:1.7.12) Gecko/20050915 Firefox/1.0.7",1804,26,69,"null"
"ip1811.net Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; FunWebProducts)",1801,9,200,"null"
"ip1233.edu Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)",1801,14,128,"null"
"ip289.unr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; .NET CLR 1.1.4322; SpamBlockerUtility 4.6.1)",1801,15,120,"null"
"ip251.unr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)",1806,14,129,"null"
"ip206.at @_[0]",1973,2,986,"null"
"ip2349.com Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; ntlworld v2.0; YPC 3.2.0; .NET CLR 1.0.3705; yplus 5.3.02b)",1801,8,225,"null"
"ip357.au Mozilla/5.0 (Windows; U; Windows NT 5.1; en-GB; rv:1.7.10) Gecko/20050717 Firefox/1.0.6",1808,4,452,"null"
"ip48.edu Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322; MSIECrawler)",2090,3,696,"null"
"ip1355.net Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322; MSIECrawler)",3101,3,1033,"null"
"ip757.co Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)",1803,14,128,"null"
"ip445. Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; Schneider National, Inc.; .NET CLR 1.1.4322)",1841,25,73,"null"
"ip1066.com Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8b5) Gecko/20051006 Firefox/1.4.1",1873,12,156,"null"
"ip1206.com Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.7.12) Gecko/20050915 Firefox/1.0.7",2106,17,123,"null"
"ip470.unr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)",3262,88,37,"null"
"ip330.uk Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)",1800,2,900,"null"
"ip543.com Mozilla/5.0 (X11; U; SunOS sun4u; en-US; rv:1.4) Gecko/20041214",1802,9,200,"null"
"ip1125.unr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)",1840,15,122,"null"
"ip1722.unr snap.com beta crawler v0",3600,2,1800,"null"
"ip932.net Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; Q312461; SV1)",1816,27,67,"null"
"ip557.mil Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.7.12) Gecko/20050915 Firefox/1.0.7",1819,16,113,"null"
"ip557.mil Mozilla/4.0 (compatible;)",1817,7,259,"null"
"ip231.edu Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)",1807,20,90,"null"
"ip780.cn Baiduspider+(+http://www.baidu.com/search/spider.htm)",5400,3,1800,"null"
"ip155.edu Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)",1801,14,128,"null"
"ip921.unr Mozilla/5.0 (Windows; U; Windows NT 5.0; en-US; rv:1.7.12) Gecko/20050915 Firefox/1.0.7",1803,4,450,"null"
"ip989.unr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.0.3705; .NET CLR 1.1.4322)",2112,36,58,"null"
"ip1639.com Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/416.11 (KHTML, like Gecko) Safari/416.12",1808,12,150,"null"
"ip707.com Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.7.10) Gecko/20050716 Firefox/1.0.6",1802,22,81,"null"
"ip1019.com Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)",1963,12,163,"null"
"ip1299.net Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)",3600,2,1800,"null"
"ip351.edu Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)",1801,9,200,"null"
"ip1395.com Mozilla/5.0 (Windows; U; Win 9x 4.90; en-US; rv:1.7.12) Gecko/20050915 Firefox/1.0.7",1801,10,180,"null"
"ip1369.net Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)",1802,11,163,"null"
"ip181.fr Mozilla/5.0 (Windows; U; Windows NT 5.1; fr-FR; rv:1.7.12) Gecko/20050919 Firefox/1.0.7",1802,15,120,"null"
"ip2155.net Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)",1826,29,62,"null"
"ip1682.net Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)",1801,7,257,"null"
"ip2236.com Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)",1928,38,50,"null"
"ip133.edu Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)",1880,24,78,"null"
"ip1221.unr NutchCVS/0.7 (Experimental Nutch)",1801,2,900,"null"
"ip856.unr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)",3798,44,119,"null"
"ip856.unr Mozilla/4.0 (compatible; ICS)",3790,7,1065,"null"
"ip1716.com Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.7.5) Gecko/20051012 Netscape/8.0.4",1847,13,142,"null"
